Kategorie: Alle Kategorien

Region,Wohnung: (08.08.16 bis 08.08.16)
Glarus,100
Nidwalden,65
Schwyz,43
Solothurn,37
Zug,35
Luzern,22
Basel-Landschaft,20
Graubünden,19
Bern,19
Aargau,17
Basel-Stadt,17
Zürich,15
Thurgau,12
Neuenburg,12
Tessin,12
Genf,9
Freiburg,9
Wallis,8
Sankt Gallen,8
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Jura,
Obwalden,
Schaffhausen,
Uri,
