Kategorie: Alle Kategorien

Region,Wohnung: (23.11.15 bis 23.11.15)
Schaffhausen,100
Jura,92
Schwyz,30
Basel-Landschaft,28
Zug,24
Bern,23
Aargau,22
Graubünden,21
Zürich,21
Luzern,21
Basel-Stadt,20
Thurgau,18
Freiburg,14
Sankt Gallen,14
Wallis,13
Tessin,9
Genf,3
Waadt,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Neuenburg,
Nidwalden,
Obwalden,
Solothurn,
Uri,
