Kategorie: Alle Kategorien

Region,Wohnung: (25.05.17 bis 25.05.17)
Schwyz,100
Schaffhausen,76
Luzern,75
Thurgau,61
Basel-Landschaft,44
Basel-Stadt,43
Solothurn,40
Sankt Gallen,37
Graubünden,34
Zürich,30
Aargau,30
Bern,27
Tessin,18
Wallis,17
Genf,5
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Uri,
Waadt,
Zug,
