Kategorie: Alle Kategorien

Region,Wohnung: (28.02.18 bis 28.02.18)
Appenzell Innerrhoden,100
Glarus,62
Appenzell Ausserrhoden,51
Schwyz,39
Jura,36
Schaffhausen,35
Obwalden,31
Luzern,30
Thurgau,21
Sankt Gallen,20
Aargau,19
Solothurn,19
Bern,19
Graubünden,18
Zürich,16
Basel-Stadt,13
Basel-Landschaft,11
Zug,8
Neuenburg,7
Wallis,5
Waadt,5
Freiburg,4
Genf,2
Nidwalden,
Tessin,
Uri,
