Kategorie: Alle Kategorien

Region,Wohnung: (12.05.17 bis 12.05.17)
Uri,100
Appenzell Ausserrhoden,79
Schaffhausen,77
Thurgau,51
Solothurn,31
Aargau,22
Sankt Gallen,21
Basel-Landschaft,21
Schwyz,21
Graubünden,19
Zürich,18
Luzern,16
Basel-Stadt,16
Bern,14
Wallis,9
Freiburg,9
Genf,7
Waadt,4
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Tessin,
Zug,
