Kategorie: Alle Kategorien

Region,Wohnung: (22.12.16 bis 22.12.16)
Appenzell Ausserrhoden,100
Zug,37
Solothurn,21
Aargau,21
Sankt Gallen,20
Neuenburg,17
Thurgau,17
Basel-Stadt,16
Zürich,15
Luzern,15
Graubünden,14
Basel-Landschaft,14
Bern,12
Wallis,11
Genf,5
Appenzell Innerrhoden,
Freiburg,
Glarus,
Jura,
Nidwalden,
Obwalden,
Schaffhausen,
Schwyz,
Tessin,
Uri,
Waadt,
