Kategorie: Alle Kategorien

Region,Wohnung: (26.03.16 bis 26.03.16)
Appenzell Ausserrhoden,100
Uri,72
Obwalden,51
Nidwalden,45
Schaffhausen,26
Thurgau,17
Sankt Gallen,14
Schwyz,14
Basel-Landschaft,12
Zug,12
Basel-Stadt,12
Solothurn,11
Luzern,9
Zürich,8
Bern,6
Freiburg,6
Aargau,6
Graubünden,5
Tessin,4
Appenzell Innerrhoden,
Genf,
Glarus,
Jura,
Neuenburg,
Waadt,
Wallis,
