Kategorie: Alle Kategorien

Region,Wohnung: (11.04.17 bis 11.04.17)
Obwalden,100
Glarus,69
Appenzell Ausserrhoden,55
Schaffhausen,54
Nidwalden,50
Basel-Landschaft,32
Schwyz,22
Bern,21
Graubünden,19
Aargau,18
Luzern,18
Sankt Gallen,18
Solothurn,17
Zug,15
Zürich,12
Basel-Stadt,11
Thurgau,10
Tessin,4
Genf,2
Waadt,2
Appenzell Innerrhoden,
Freiburg,
Jura,
Neuenburg,
Uri,
Wallis,
