Kategorie: Alle Kategorien

Region,Wohnung: (29.09.16 bis 29.09.16)
Obwalden,100
Appenzell Ausserrhoden,82
Basel-Landschaft,30
Aargau,29
Zug,26
Thurgau,24
Bern,22
Schwyz,21
Graubünden,16
Luzern,15
Sankt Gallen,15
Zürich,14
Freiburg,12
Basel-Stadt,10
Solothurn,8
Wallis,8
Genf,3
Waadt,2
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Schaffhausen,
Tessin,
Uri,
