Kategorie: Alle Kategorien

Region,Wohnung: (29.03.16 bis 29.03.16)
Uri,100
Schaffhausen,76
Appenzell Ausserrhoden,73
Thurgau,52
Jura,43
Basel-Landschaft,31
Graubünden,28
Sankt Gallen,22
Schwyz,20
Zürich,20
Bern,18
Aargau,16
Solothurn,15
Luzern,15
Freiburg,14
Zug,13
Basel-Stadt,11
Wallis,8
Tessin,6
Genf,5
Waadt,4
Appenzell Innerrhoden,
Glarus,
Neuenburg,
Nidwalden,
Obwalden,
