Kategorie: Alle Kategorien

Region,Wohnung: (17.07.16 bis 17.07.16)
Schaffhausen,100
Sankt Gallen,68
Basel-Landschaft,55
Aargau,45
Zug,43
Solothurn,40
Wallis,34
Thurgau,32
Luzern,29
Graubünden,24
Bern,22
Freiburg,20
Zürich,19
Tessin,14
Basel-Stadt,12
Genf,6
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schwyz,
Uri,
Waadt,
