Kategorie: Alle Kategorien

Region,Wohnung: (18.06.16 bis 18.06.16)
Schaffhausen,100
Schwyz,84
Solothurn,83
Zug,80
Basel-Stadt,59
Basel-Landschaft,56
Luzern,47
Bern,37
Thurgau,32
Zürich,31
Graubünden,30
Sankt Gallen,30
Aargau,20
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Genf,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Tessin,
Uri,
Waadt,
Wallis,
