Kategorie: Alle Kategorien

Region,Wohnung: (02.08.17 bis 02.08.17)
Appenzell Innerrhoden,100
Appenzell Ausserrhoden,48
Nidwalden,30
Jura,23
Sankt Gallen,18
Schaffhausen,18
Graubünden,15
Thurgau,13
Basel-Landschaft,12
Aargau,12
Bern,11
Zug,10
Luzern,9
Schwyz,9
Solothurn,8
Zürich,7
Basel-Stadt,7
Freiburg,6
Genf,1
Glarus,
Neuenburg,
Obwalden,
Tessin,
Uri,
Waadt,
Wallis,
