Kategorie: Alle Kategorien

Region,Wohnung: (25.10.15 bis 25.10.15)
Nidwalden,100
Basel-Landschaft,45
Schaffhausen,42
Luzern,39
Bern,33
Zug,30
Solothurn,26
Basel-Stadt,26
Freiburg,21
Graubünden,20
Thurgau,19
Sankt Gallen,18
Aargau,13
Zürich,11
Waadt,7
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Genf,
Glarus,
Jura,
Neuenburg,
Obwalden,
Schwyz,
Tessin,
Uri,
Wallis,
