Kategorie: Alle Kategorien

Region,Wohnung: (07.03.17 bis 07.03.17)
Glarus,100
Appenzell Ausserrhoden,88
Schaffhausen,51
Solothurn,41
Bern,41
Thurgau,38
Basel-Landschaft,37
Luzern,33
Zürich,31
Basel-Stadt,27
Sankt Gallen,25
Aargau,25
Schwyz,24
Graubünden,23
Wallis,18
Zug,17
Tessin,7
Genf,3
Appenzell Innerrhoden,
Freiburg,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Uri,
Waadt,
