Kategorie: Alle Kategorien

Region,Wohnung: (05.12.17 bis 05.12.17)
Schwyz,100
Obwalden,91
Solothurn,59
Schaffhausen,46
Luzern,36
Basel-Stadt,33
Zürich,30
Bern,30
Thurgau,29
Zug,29
Aargau,28
Sankt Gallen,23
Graubünden,17
Basel-Landschaft,11
Wallis,10
Waadt,10
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Freiburg,
Genf,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Tessin,
Uri,
