Kategorie: Alle Kategorien

Region,Wohnung: (02.09.17 bis 02.09.17)
Obwalden,100
Nidwalden,87
Appenzell Ausserrhoden,82
Zug,67
Thurgau,52
Basel-Stadt,41
Schwyz,36
Graubünden,33
Solothurn,33
Aargau,29
Sankt Gallen,28
Basel-Landschaft,28
Bern,22
Wallis,20
Zürich,13
Luzern,12
Freiburg,10
Tessin,8
Waadt,4
Appenzell Innerrhoden,
Genf,
Glarus,
Jura,
Neuenburg,
Schaffhausen,
Uri,
