Kategorie: Alle Kategorien

Region,Wohnung: (15.07.18 bis 15.07.18)
Glarus,100
Schaffhausen,49
Schwyz,49
Zug,48
Obwalden,38
Sankt Gallen,33
Aargau,32
Luzern,22
Bern,19
Basel-Landschaft,19
Zürich,18
Solothurn,16
Basel-Stadt,14
Thurgau,12
Freiburg,7
Wallis,6
Waadt,6
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Genf,
Graubünden,
Jura,
Neuenburg,
Nidwalden,
Tessin,
Uri,
