Kategorie: Alle Kategorien

Region,Wohnung: (30.08.17 bis 30.08.17)
Glarus,100
Obwalden,94
Luzern,61
Sankt Gallen,55
Thurgau,55
Jura,54
Schaffhausen,45
Graubünden,36
Zug,32
Zürich,26
Aargau,26
Bern,25
Basel-Stadt,22
Solothurn,22
Genf,6
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Basel-Landschaft,
Freiburg,
Neuenburg,
Nidwalden,
Schwyz,
Tessin,
Uri,
Waadt,
Wallis,
