Kategorie: Alle Kategorien

Region,Wohnung: (22.06.18 bis 22.06.18)
Obwalden,100
Glarus,83
Nidwalden,46
Zug,45
Solothurn,43
Graubünden,32
Thurgau,29
Schwyz,26
Basel-Stadt,23
Sankt Gallen,22
Aargau,20
Basel-Landschaft,17
Zürich,17
Bern,16
Luzern,11
Wallis,9
Freiburg,7
Waadt,4
Genf,3
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Schaffhausen,
Tessin,
Uri,
