Kategorie: Alle Kategorien

Region,Wohnung: (09.10.16 bis 09.10.16)
Glarus,100
Appenzell Ausserrhoden,63
Nidwalden,61
Thurgau,42
Schaffhausen,36
Basel-Stadt,26
Basel-Landschaft,22
Schwyz,20
Solothurn,18
Luzern,17
Bern,15
Zug,15
Aargau,14
Zürich,14
Graubünden,14
Sankt Gallen,13
Genf,6
Tessin,5
Waadt,2
Appenzell Innerrhoden,
Freiburg,
Jura,
Neuenburg,
Obwalden,
Uri,
Wallis,
