Kategorie: Alle Kategorien

Region,Wohnung: (25.05.18 bis 25.05.18)
Appenzell Innerrhoden,100
Nidwalden,96
Appenzell Ausserrhoden,34
Zug,24
Jura,21
Basel-Landschaft,19
Schwyz,18
Aargau,18
Graubünden,14
Sankt Gallen,14
Luzern,13
Bern,13
Basel-Stadt,11
Thurgau,11
Zürich,11
Solothurn,8
Wallis,5
Waadt,4
Freiburg,
Genf,
Glarus,
Neuenburg,
Obwalden,
Schaffhausen,
Tessin,
Uri,
