Kategorie: Alle Kategorien

Region,Wohnung: (13.11.15 bis 13.11.15)
Appenzell Ausserrhoden,100
Zug,83
Graubünden,76
Basel-Landschaft,35
Solothurn,33
Sankt Gallen,24
Thurgau,21
Neuenburg,19
Luzern,18
Freiburg,18
Aargau,17
Zürich,17
Basel-Stadt,14
Tessin,12
Bern,10
Genf,6
Waadt,4
Appenzell Innerrhoden,
Glarus,
Jura,
Nidwalden,
Obwalden,
Schaffhausen,
Schwyz,
Uri,
Wallis,
