Kategorie: Alle Kategorien

Region,Wohnung: (18.01.18 bis 18.01.18)
Uri,100
Nidwalden,86
Appenzell Ausserrhoden,70
Obwalden,46
Glarus,45
Solothurn,38
Thurgau,38
Basel-Landschaft,31
Sankt Gallen,31
Luzern,29
Schwyz,27
Zug,26
Graubünden,21
Zürich,20
Aargau,20
Bern,19
Basel-Stadt,17
Wallis,7
Freiburg,5
Tessin,4
Genf,4
Waadt,3
Appenzell Innerrhoden,
Jura,
Neuenburg,
Schaffhausen,
