Kategorie: Alle Kategorien

Region,Wohnung: (23.04.18 bis 23.04.18)
Appenzell Innerrhoden,100
Glarus,16
Uri,14
Thurgau,14
Nidwalden,12
Solothurn,11
Appenzell Ausserrhoden,10
Aargau,8
Graubünden,8
Luzern,8
Sankt Gallen,8
Zug,7
Schwyz,6
Zürich,6
Basel-Landschaft,6
Bern,4
Basel-Stadt,4
Wallis,2
Freiburg,1
Waadt,1
Tessin,1
Genf,
Jura,
Neuenburg,
Obwalden,
Schaffhausen,
