Kategorie: Alle Kategorien

Region,Wohnung: (03.10.17 bis 03.10.17)
Uri,100
Obwalden,91
Appenzell Ausserrhoden,81
Luzern,51
Sankt Gallen,50
Schaffhausen,49
Basel-Landschaft,39
Graubünden,38
Aargau,37
Thurgau,34
Basel-Stadt,34
Bern,34
Solothurn,33
Wallis,31
Zürich,25
Schwyz,25
Zug,16
Tessin,14
Freiburg,10
Genf,7
Waadt,7
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
