Kategorie: Alle Kategorien

Region,Wohnung: (27.03.17 bis 27.03.17)
Nidwalden,100
Appenzell Ausserrhoden,85
Uri,65
Zug,39
Schwyz,31
Graubünden,30
Schaffhausen,28
Solothurn,26
Sankt Gallen,21
Luzern,18
Aargau,16
Basel-Landschaft,15
Zürich,14
Thurgau,9
Bern,8
Basel-Stadt,7
Genf,6
Freiburg,6
Tessin,4
Waadt,3
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Obwalden,
Wallis,
