Kategorie: Alle Kategorien

Region,Wohnung: (31.03.18 bis 31.03.18)
Schaffhausen,100
Basel-Stadt,70
Basel-Landschaft,66
Solothurn,49
Thurgau,45
Sankt Gallen,39
Zürich,37
Schwyz,35
Aargau,32
Zug,29
Graubünden,29
Bern,26
Luzern,26
Freiburg,12
Waadt,10
Wallis,8
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Genf,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Tessin,
Uri,
