Kategorie: Alle Kategorien

Region,Wohnung: (23.06.17 bis 23.06.17)
Schaffhausen,100
Obwalden,73
Uri,72
Graubünden,50
Aargau,29
Basel-Stadt,18
Thurgau,18
Luzern,18
Zug,17
Basel-Landschaft,17
Sankt Gallen,16
Schwyz,15
Solothurn,13
Zürich,13
Freiburg,7
Bern,6
Tessin,5
Genf,2
Waadt,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Wallis,
