Kategorie: Alle Kategorien

Region,Wohnung: (06.07.18 bis 06.07.18)
Appenzell Ausserrhoden,100
Uri,75
Glarus,64
Basel-Landschaft,55
Nidwalden,53
Luzern,36
Schaffhausen,33
Schwyz,30
Sankt Gallen,27
Graubünden,27
Solothurn,27
Basel-Stadt,24
Aargau,24
Thurgau,22
Bern,20
Zug,19
Zürich,17
Wallis,17
Genf,3
Waadt,2
Appenzell Innerrhoden,
Freiburg,
Jura,
Neuenburg,
Obwalden,
Tessin,
