Kategorie: Alle Kategorien

Region,Wohnung: (07.06.18 bis 07.06.18)
Nidwalden,100
Schaffhausen,80
Basel-Landschaft,79
Appenzell Ausserrhoden,62
Luzern,58
Graubünden,51
Thurgau,40
Basel-Stadt,40
Schwyz,37
Zug,34
Solothurn,33
Aargau,33
Zürich,30
Bern,25
Sankt Gallen,21
Freiburg,9
Wallis,9
Waadt,5
Genf,4
Appenzell Innerrhoden,
Glarus,
Jura,
Neuenburg,
Obwalden,
Tessin,
Uri,
