Kategorie: Alle Kategorien

Region,Wohnung: (05.03.17 bis 05.03.17)
Uri,100
Obwalden,95
Appenzell Ausserrhoden,69
Thurgau,37
Aargau,35
Luzern,28
Basel-Landschaft,25
Sankt Gallen,24
Bern,24
Zürich,21
Schwyz,20
Solothurn,16
Basel-Stadt,16
Zug,16
Neuenburg,13
Genf,9
Graubünden,9
Freiburg,7
Wallis,7
Waadt,2
Appenzell Innerrhoden,
Glarus,
Jura,
Nidwalden,
Schaffhausen,
Tessin,
