Kategorie: Alle Kategorien

Region,Wohnung: (11.12.15 bis 11.12.15)
Schaffhausen,100
Thurgau,68
Schwyz,57
Solothurn,51
Graubünden,40
Bern,30
Basel-Landschaft,29
Freiburg,29
Luzern,26
Sankt Gallen,22
Aargau,21
Zürich,18
Basel-Stadt,17
Waadt,12
Genf,12
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Tessin,
Uri,
Wallis,
Zug,
