Kategorie: Alle Kategorien

Region,Wohnung: (18.12.17 bis 18.12.17)
Appenzell Innerrhoden,100
Obwalden,79
Appenzell Ausserrhoden,65
Uri,37
Nidwalden,32
Graubünden,26
Thurgau,26
Zug,24
Luzern,20
Schaffhausen,19
Schwyz,18
Sankt Gallen,16
Basel-Landschaft,14
Bern,13
Basel-Stadt,12
Zürich,11
Solothurn,10
Aargau,9
Wallis,8
Waadt,3
Freiburg,
Genf,
Glarus,
Jura,
Neuenburg,
Tessin,
