Kategorie: Alle Kategorien

Region,Wohnung: (04.06.16 bis 04.06.16)
Uri,100
Obwalden,91
Appenzell Ausserrhoden,75
Jura,49
Schaffhausen,44
Zug,23
Schwyz,21
Sankt Gallen,20
Graubünden,16
Aargau,16
Zürich,13
Thurgau,13
Solothurn,12
Basel-Stadt,10
Wallis,9
Luzern,8
Bern,6
Genf,2
Waadt,2
Appenzell Innerrhoden,
Basel-Landschaft,
Freiburg,
Glarus,
Neuenburg,
Nidwalden,
Tessin,
