Kategorie: Alle Kategorien

Region,Wohnung: (26.10.16 bis 26.10.16)
Appenzell Innerrhoden,100
Nidwalden,52
Uri,31
Schaffhausen,25
Solothurn,12
Aargau,11
Thurgau,9
Luzern,8
Zug,7
Schwyz,7
Sankt Gallen,7
Bern,6
Basel-Stadt,6
Graubünden,6
Zürich,6
Neuenburg,4
Basel-Landschaft,3
Wallis,3
Genf,2
Appenzell Ausserrhoden,
Freiburg,
Glarus,
Jura,
Obwalden,
Tessin,
Waadt,
