Kategorie: Alle Kategorien

Region,Wohnung: (27.09.17 bis 27.09.17)
Schaffhausen,100
Schwyz,92
Nidwalden,86
Basel-Landschaft,63
Graubünden,59
Zug,55
Solothurn,48
Luzern,43
Aargau,42
Bern,34
Sankt Gallen,34
Basel-Stadt,32
Zürich,28
Freiburg,23
Thurgau,16
Tessin,15
Waadt,7
Genf,6
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Obwalden,
Uri,
Wallis,
