Kategorie: Alle Kategorien

Region,Wohnung: (05.10.17 bis 05.10.17)
Nidwalden,100
Luzern,61
Zug,53
Schaffhausen,51
Sankt Gallen,46
Solothurn,37
Graubünden,35
Basel-Stadt,33
Thurgau,29
Aargau,28
Zürich,27
Basel-Landschaft,27
Bern,26
Wallis,12
Freiburg,11
Genf,8
Tessin,7
Waadt,4
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Obwalden,
Schwyz,
Uri,
