Kategorie: Alle Kategorien

Region,Wohnung: (17.12.17 bis 17.12.17)
Appenzell Innerrhoden,100
Glarus,43
Appenzell Ausserrhoden,39
Schwyz,32
Thurgau,27
Graubünden,24
Schaffhausen,22
Basel-Stadt,22
Aargau,21
Sankt Gallen,18
Zürich,17
Luzern,13
Basel-Landschaft,12
Solothurn,9
Bern,9
Tessin,5
Freiburg,5
Waadt,5
Genf,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Uri,
Wallis,
Zug,
