Kategorie: Alle Kategorien

Region,Wohnung: (23.03.17 bis 23.03.17)
Glarus,100
Appenzell Ausserrhoden,53
Solothurn,41
Schwyz,40
Schaffhausen,38
Luzern,36
Sankt Gallen,26
Zug,26
Thurgau,24
Graubünden,24
Basel-Stadt,23
Bern,20
Zürich,19
Basel-Landschaft,16
Aargau,16
Tessin,11
Wallis,7
Genf,6
Appenzell Innerrhoden,
Freiburg,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Uri,
Waadt,
