Kategorie: Alle Kategorien

Region,Wohnung: (30.03.16 bis 30.03.16)
Uri,100
Obwalden,92
Appenzell Ausserrhoden,67
Nidwalden,67
Jura,44
Schaffhausen,37
Schwyz,37
Zug,36
Luzern,32
Graubünden,31
Solothurn,26
Basel-Landschaft,25
Basel-Stadt,23
Sankt Gallen,22
Aargau,19
Thurgau,18
Zürich,16
Bern,16
Wallis,15
Tessin,10
Genf,6
Waadt,3
Appenzell Innerrhoden,
Freiburg,
Glarus,
Neuenburg,
