Kategorie: Alle Kategorien

Region,Wohnung: (15.06.16 bis 15.06.16)
Appenzell Innerrhoden,100
Glarus,36
Schwyz,24
Schaffhausen,20
Basel-Landschaft,11
Solothurn,11
Zug,10
Graubünden,8
Luzern,7
Sankt Gallen,6
Aargau,6
Zürich,5
Freiburg,5
Thurgau,4
Bern,4
Basel-Stadt,3
Wallis,3
Genf,1
Waadt,1
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Tessin,
Uri,
