Kategorie: Alle Kategorien

Region,Wohnung: (18.03.16 bis 18.03.16)
Glarus,100
Nidwalden,66
Jura,49
Solothurn,38
Thurgau,38
Zug,25
Graubünden,23
Aargau,20
Basel-Stadt,19
Sankt Gallen,18
Luzern,17
Zürich,15
Bern,14
Tessin,5
Genf,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Basel-Landschaft,
Freiburg,
Neuenburg,
Obwalden,
Schaffhausen,
Schwyz,
Uri,
Waadt,
Wallis,
