Kategorie: Alle Kategorien

Region,Wohnung: (18.05.18 bis 18.05.18)
Obwalden,100
Glarus,52
Uri,50
Nidwalden,44
Graubünden,28
Schaffhausen,25
Aargau,24
Basel-Stadt,24
Zug,21
Sankt Gallen,20
Zürich,19
Thurgau,19
Basel-Landschaft,15
Bern,14
Freiburg,14
Luzern,13
Schwyz,11
Solothurn,10
Wallis,6
Waadt,5
Genf,2
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Jura,
Neuenburg,
Tessin,
