Kategorie: Alle Kategorien

Region,Wohnung: (09.12.16 bis 09.12.16)
Zug,100
Schwyz,77
Solothurn,57
Graubünden,49
Basel-Landschaft,36
Sankt Gallen,36
Luzern,33
Thurgau,30
Basel-Stadt,29
Zürich,27
Bern,26
Aargau,23
Freiburg,21
Wallis,20
Genf,9
Waadt,5
Appenzell Innerrhoden,
Appenzell Ausserrhoden,
Glarus,
Jura,
Neuenburg,
Nidwalden,
Obwalden,
Schaffhausen,
Tessin,
Uri,
